countyCode,countyName,cityCode,cityName,HotelCode,HotelName,HotelRating,Address,Attractions,Description,FaxNumber,HotelFacilities,Map,PhoneNumber,PinCode,HotelWebsiteUrl
FJ,Fiji,145759,Insel Qamea,1731163,Waruka Bay Resort,ThreeStar,Waruka Bay Qamea ,,"Waruka Bay Resort offers a private boutique holiday experience on one of Fijis finest beaches. This private property boasts 76 acres of untouched virgin rainforest backing on to your own 600m long white sandy beach. To ensure your experience is an intimate one, we only have three oversized villas, each with private, direct beachfront access. Our bespoke bures have been designed & hand crafted by local and international artists ensuring an abode like no other. Walking trails from our restaurant to your accommodation are located at the rear of the villas ensuring your uninterupted ocean views remain, exactly that. 
Our onsite organic farm at keeps our restaurant brimming with only the freshest of seasonal organic produce. Our award winning chef caters to the most discerning of palets with a vast array of South Pacific delicacies & fusion dishes. Our property is one of the last remaining known habitats for the endangered Fijian Orange Dove as well as several other Fijian bird species. As such this is a sanctuary for birds and bird watchers alike. For those with an energetic holiday in mind the diving, surfing, fishing and snorkelling are all world class & at your front door step. Waruka Bay Resort is a small boutique resort on the idyllic island of Qamea. Situated on a private beach with pristine white sands, the resort offers seclusion and 3 oversized beachfront bures with unobstructed ocean views and direct beach access.

The protected beachfront waters offer world class snorkelling, swimming, diving, fishing, kayaking and surfing at your front door step. The property boasts 76 acres of untouched rainforest, wilderness walks, lookout towers and is a haven to 5 endangered Fijian bird species. It is the only remaining sanctuary for the Fijian Orange Dove.

The restaurant serves up a vast array of South Pacific and fusion delicacies with all produce coming directly from the ocean or the onsite organic farm. The bars opening hours are flexible depending on the guests requirements.

The property offers excursions to nearby waterfalls, national parks and village tours as well as water sports activities and other activities. Please inform Waruka Bay Resort in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Payment before arrival via bank transfer is required. The property will contact you after you book to provide instructions.",,Restaurant Room service Bar/lounge Garden Non-smoking rooms Airport shuttle Fishing Babysitting or childcare Laundry facilities Breakfast service Internet access Massage Darts Library Business services Hiking Tour desk Snorkelling Free WiFi Designated smoking areas Snack bar/deli Terrace Entertainment staff Private check-in/check-out Special diet menus (on request) Airport transportation (surcharge) On private beach WiFi (surcharge),-16.79392|-179.79448,+6799995167,,https://www.booking.com/hotel/fj/waruka-bay-resort.html
FJ,Fiji,122015,Insel Tavewa,1196375,Coralview Island Resort,ThreeStar,Yasawa Islands Tavewa Island ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Blue Lagoon Beach - 2.4 km / 1.5 mi <br /> Long Beach - 0.2 km / 0.1 mi <br /> Manta Ray Beach - 13.4 km / 8.3 mi <br /> Sunrise Beach - 13.4 km / 8.3 mi <br /> Sunset Beach - 13.4 km / 8.3 mi <br /> Naukacuvu Beach - 13.4 km / 8.3 mi <br /> </p>,"<p>HeadLine : Near Blue Lagoon Beach</p><p>Location : Located in Tavewa Island, Coralview Island Resort is by the ocean, within a 5-minute drive of Blue Lagoon Beach and Long Beach.  This beach resort is 8.3 mi (13.4 km) from Manta Ray Beach and 8.3 mi (13.4 km) from Sunrise Beach.</p><p>Rooms : Make yourself at home in one of the 15 guestrooms featuring refrigerators. Rooms have private balconies or patios. Bathrooms feature showers with rainfall showerheads. Conveniences include ceiling fans and blackout drapes/curtains, and housekeeping is provided daily.</p><p>Dining : Satisfy your appetite at the resort s restaurant, which features a bar/lounge and an ocean view. Wrap up your day with a drink at the beach bar. Buffet breakfasts are available daily from 7:00 AM to 9:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>The name on the credit card used at check-in to pay for incidentals must be the primary name on the guestroom reservation</li><li>This property accepts credit cards and cash</li><li>This property uses solar energy</li><li>Safety features at this property include a smoke detector</li><li>Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property</li>  </ul></p><p>Special Instructions : Guests must transfer via Boat or floatplane to the property. Guests must contact the property at least 72 hours before travel, using the contact information on the confirmation received after booking. The front desk is open daily from 6 AM - 7 PM. This property doesn t offer after-hours check-in. Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.  This property is accessible by 1 ferry a day, departing Lautoka Kings Jetty at 8 AM, taking approximately 3 hours. Access via sea plane can also be arranged upon advance request and for a fee.</p>",679-66-52777,Beach volleyball on site Shopping on site Renewable energy source - solar Scuba diving nearby Free WiFi Number of bars/lounges - 1 Designated smoking areas Hiking/biking trails on site Number of beach bars - 1 Garden Picnic area Tours/ticket assistance Accessible bathroom (in select rooms) Volleyball on site Beach towels Boat tours on site On private beach Cave exploring/spelunking nearby Grocery/convenience store Front desk (limited hours) Breakfast available (surcharge) Playground on site Safe-deposit box at front desk Snack bar/deli Laundry facilities Free self parking Snorkeling on site Kayaking on site Beach sun loungers Terrace Wheelchair accessible path of travel,-16.923536|177.36529,+6796662648,000679,http://www.coralview.com.fj/
FJ,Fiji,122015,Insel Tavewa,1632658,Coconut Beach Resort,ThreeStar,Yasawa Islands Yasawa IslandsFiji ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Blue Lagoon Beach - 2.4 km / 1.5 mi <br /> Manta Ray Beach - 13.4 km / 8.3 mi <br /> Sunrise Beach - 13.4 km / 8.3 mi <br /> Sunset Beach - 13.4 km / 8.3 mi <br /> Naukacuvu Beach - 13.4 km / 8.3 mi <br /> </p>,"<p>HeadLine : In Tavewa Island</p><p>Location : When you stay at Coconut Beach Resort in Tavewa Island, you ll be within the region of Sawa-I-Lau Caves.  This beach hotel is 0.2 mi (0.3 km) from Blue Lagoon Beach and 8.3 mi (13.4 km) from Manta Ray Beach.</p><p>Rooms : Make yourself at home in one of the 8 guestrooms. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include safes and complimentary bottled water, and housekeeping is provided daily.</p><p>Dining : Enjoy a meal at the restaurant, or stay in and take advantage of the hotel s room service (during limited hours). Quench your thirst with your favorite drink at the bar/lounge.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards and cash</li><li>Safety features at this property include a fire extinguisher, a smoke detector, a security system, and a first aid kit</li><li>Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property</li>  </ul></p><p>Special Instructions : This property offers transfers from the ferry terminal (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. The front desk is open daily from 7:00 AM - 9:00 PM. Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.  The listed per person service fee includes breakfast, lunch, dinner, and tea service for guests ages 13 and older. The fee for guests ages 8-12 is FJD 100. There are no fees for children 7 years and under.</p>",679-000-000000,Dry cleaning/laundry service On private beach Wheelchair accessible  no Luggage storage Front desk (limited hours) Free WiFi Library Number of bars/lounges - 1 No elevator (single level property) Marina on site Spa services on site Garden Safe-deposit box at front desk Smoke-free property Laundry facilities Tours/ticket assistance Terrace Ferry terminal shuttle (surcharge),-16.933782|177.359805,+6799457505,,http://coconutbeachfiji.com
FJ,Fiji,151200,Korolevu,1009025,Tambua Sands Beach Resort,ThreeStar,Queens Highway Coral CoastSigatokaViti Levu ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Kula Eco Park - 10.5 km / 6.5 mi <br /> Lawaqa Park - 18.7 km / 11.6 mi <br /> Namatakula Beach - 21.7 km / 13.5 mi <br /> Sigatoka Sand Dunes - 21.9 km / 13.6 mi <br /> Tavuni Hill Fort - 21.9 km / 13.6 mi <br /> Rivers Fiji - 29.4 km / 18.3 mi <br /> Shangri La Beach - 30 km / 18.6 mi <br /> Vatukarasa Village - 30.9 km / 19.2 mi <br /> Naihehe Caves - 30.9 km / 19.2 mi <br /> Vunanui Bay - 34.5 km / 21.4 mi <br /> Waidroka Bay Dock - 41.1 km / 25.5 mi <br /> Natadola Beach - 49.7 km / 30.9 mi <br /> Natadola Bay Championship Golf Course - 49.8 km / 30.9 mi <br /> </p><p>The nearest major airport is Nadi Intl. Airport (NAN) - 87.2 km / 54.2 mi</p>,"<p>HeadLine : By the ocean</p><p>Location : When you stay at Tambua Sands Beach Resort - Adults Only in Korolevu, you ll be next to a golf course and 11 minutes by car from Kula Eco Park.  This beach resort is 18.6 mi (30 km) from Shangri La Beach and 30.9 mi (49.7 km) from Natadola Beach.</p><p>Rooms : Make yourself at home in one of the 25 air-conditioned rooms featuring refrigerators. Bathrooms have showers and complimentary toiletries. Conveniences include safes and coffee/tea makers, and housekeeping is provided daily.</p><p>Dining : Grab a bite to eat at the resort s restaurant, which features a bar/lounge and an ocean view. You can also stay in and take advantage of the room service (during limited hours). Quench your thirst with your favorite drink at the poolside bar. A complimentary continental breakfast is served daily from 7 AM to 10 AM.</p><p>Renovations : The property is closed during November, December, January, February, and March.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards; cash is not accepted</li><li>Safety features at this property include a carbon monoxide detector, a fire extinguisher, a smoke detector, a security system, and a first aid kit</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). To arrange pick-up, guests must contact the property 48 hours prior to arrival, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",679-6-520562,Gift shops or newsstand Dry cleaning/laundry service Pool umbrellas Limo or Town Car service available Scuba diving nearby Free WiFi Number of bars/lounges - 1 Designated smoking areas Number of poolside bars - 1 Number of outdoor pools - 1 In-room accessibility (in select rooms) Wheelchair accessible parking Tours/ticket assistance Shopping center shuttle (surcharge) Free continental breakfast Airport transportation (surcharge) On private beach Accessible airport shuttle Free breakfast Golf lessons available nearby Multilingual staff Daily Barbecue grill(s) Number of coffee shops/cafes - 1 Laundry facilities Snorkeling on site Vending machine Television in common areas Garden Picnic area Free newspapers in lobby Wedding services Beach towels Area shuttle (surcharge) Luggage storage Express check-out Porter/bellhop Billiards or pool table 24-hour front desk Golfing nearby Safe-deposit box at front desk Snack bar/deli Free self parking Computer station Beach sun loungers Terrace Pool sun loungers Concierge services,-18.19128|177.62837,679-650-0399,0,https://warwickhotels.com/tambua-sands/
FJ,Fiji,151200,Korolevu,1053421,Naviti Resort,FourStar,Queens Road P.O. Box 29Coral CoastKorolevu ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Namatakula Beach - 13.7 km / 8.5 mi <br /> Kula Eco Park - 18.5 km / 11.5 mi <br /> Rivers Fiji - 21.4 km / 13.3 mi <br /> Vunanui Bay - 26.5 km / 16.5 mi <br /> Lawaqa Park - 26.7 km / 16.6 mi <br /> Sigatoka Sand Dunes - 29.9 km / 18.6 mi <br /> Tavuni Hill Fort - 29.9 km / 18.6 mi <br /> Waidroka Bay Dock - 33.1 km / 20.6 mi <br /> Shangri La Beach - 38 km / 23.6 mi <br /> Vatukarasa Village - 38.9 km / 24.2 mi <br /> Naihehe Caves - 38.9 km / 24.2 mi <br /> </p><p>The preferred airport for The Naviti Resort is Nadi Intl. Airport (NAN) - 95.2 km / 59.1 mi </p>,"<p>HeadLine : By the ocean</p><p>Location : With a stay at The Naviti Resort in Korolevu, you ll be on the waterfront, and 23.6 mi (38 km) from Shangri La Beach and 8.5 mi (13.7 km) from Namatakula Beach.  This 4-star resort is 11.5 mi (18.5 km) from Kula Eco Park and 13.3 mi (21.4 km) from Rivers Fiji.</p><p>Rooms : Make yourself at home in one of the 220 air-conditioned rooms featuring refrigerators. Rooms have private balconies. Complimentary wireless Internet access is available to keep you connected. Private bathrooms with separate bathtubs and showers feature complimentary toiletries and hair dryers.</p><p>Dining : All-inclusive rates are available at this resort. Meals and beverages at onsite dining establishments are included in all-inclusive rates. Charges may be applied for dining at some restaurants, special dinners and dishes, some beverages, and other amenities. <p>Grab a bite at Talei Restaurant, one of the resort s 4 restaurants, or stay in and take advantage of the room service (during limited hours). Relax with a refreshing drink from the poolside bar or one of the 3 bars/lounges. A complimentary buffet breakfast is served daily from 7 AM to 10 AM. </p></p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li><li>Safety features at this property include a fire extinguisher, a smoke detector, and a security system</li><li>Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property</li>  </ul> <ul>  <li>Please Note: Ordering beverages is limited to 1 drink per person per order. Beverages on the All-Inclusive plans do not include: Minibars, bottled beers, bottle water, milkshakes and room service. The ordering of drinks for others who are not on All-Inclusive plans will be charged to your account.</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). To arrange pick-up, guests must contact the property 48 hours prior to arrival, using the contact information on the booking confirmation. To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. If you are planning to arrive after 6:00 AM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.</p>",1-679-6530099,Dry cleaning/laundry service Clubhouse Beach volleyball on site Private picnics Golf cart Couples/private dining Proposal/romance packages available Designer stores on site Optional golf privileges Luggage storage Babysitting or childcare (surcharge) Porter/bellhop Ziplining nearby Children's club Golf clubs (equipment) 24-hour front desk Pool umbrellas Playground on site Number of meeting rooms - 1 Racquetball/squash on site Free wired Internet Spa services on site Free WiFi Safe-deposit box at front desk Number of bars/lounges - 3 Rowing or canoeing on site Designated smoking areas Snack bar/deli Use of nearby fitness center (discount) Free self parking Kayaking on site Tennis on site Number of poolside bars - 1 Number of outdoor pools - 1 Number of swim-up bars - 1 In-room accessibility (in select rooms) Wheelchair accessible parking Tours/ticket assistance Accessible bathroom (in select rooms) Shopping center shuttle (surcharge) Free Buffet Breakfast Airport transportation (surcharge) Free WiFi (limited) device count - 2 Free breakfast Outdoor tennis courts - 1 Daily Segway rental/tour nearby Ecotours nearby Laundry facilities elevator Children's club (free) Fitness facilities Snorkeling on site Supervised childcare/activities (free) Reception hall Golfing on site Spa treatment room(s) Internet access in public areas - surcharge Garden Full-service spa Wedding services Tennis lessons on site Volleyball on site Beach towels Boat tours nearby Fishing on site Shopping mall on site Golf driving range on site Miniature golf on site Golf lessons on site Art gallery on site Boat on site Pro shop Golf caddy Computer station Terrace ATM/banking Golf course on site Pool sun loungers Concierge services,-18.201197|177.6923,1-679-6530444,29,http://www.warwicknaviti.com
FJ,Fiji,151200,Korolevu,1158446,Fiji Hideaway Resort & Spa Coral Coast,ThreeStar,"Queens Road Sigatoka, Nadroga SigatokaViti Levu ",Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Kula Eco Park - 13.2 km / 8.2 mi <br /> Namatakula Beach - 19.1 km / 11.9 mi <br /> Lawaqa Park - 21.4 km / 13.3 mi <br /> Tavuni Hill Fort - 24.6 km / 15.3 mi <br /> Sigatoka Sand Dunes - 24.9 km / 15.5 mi <br /> Rivers Fiji - 26.7 km / 16.6 mi <br /> Vunanui Bay - 31.5 km / 19.6 mi <br /> Shangri La Beach - 32.7 km / 20.3 mi <br /> Vatukarasa Village - 33.4 km / 20.7 mi <br /> Naihehe Caves - 33.4 km / 20.7 mi <br /> Waidroka Bay Dock - 38.4 km / 23.9 mi <br /> Yanutha Beach - 47.7 km / 29.6 mi <br /> </p><p>The preferred airport for Fiji Hideaway Resort and Spa is Nadi Intl. Airport (NAN) - 89.9 km / 55.8 mi </p>,"<p>HeadLine : On the waterfront</p><p>Location : With a stay at Fiji Hideaway Resort and Spa in Korolevu, you ll be on the waterfront, and 8.2 mi (13.2 km) from Kula Eco Park and 11.9 mi (19.1 km) from Namatakula Beach.  This beach resort is 13.3 mi (21.4 km) from Lawaqa Park and 15.3 mi (24.6 km) from Tavuni Hill Fort.</p><p>Rooms : Make yourself at home in one of the 115 guestrooms featuring refrigerators. Wireless Internet access (surcharge) is available to keep you connected. Private bathrooms with separate bathtubs and showers feature rainfall showerheads and complimentary toiletries. Conveniences include phones, as well as safes and coffee/tea makers.</p><p>Dining : Grab a bite at Mongolian Restaurant, one of the resort s 3 restaurants, or stay in and take advantage of the room service (during limited hours). Wrap up your day with a drink at the poolside bar. A complimentary buffet breakfast is served daily from 7 AM to 10 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Safety features at this property include a fire extinguisher, a smoke detector, a security system, a first aid kit, and window guards</li><li>Be prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). To arrange pick-up, guests must contact the property 72 hours prior to arrival, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",679-6-520 025,Billiards or pool table Grocery/convenience store Tours/ticket assistance Beach sun loungers Pool sun loungers WiFi (surcharge) Health club Basketball on site Babysitting or childcare (surcharge) Children's club (free) Hiking/biking trails nearby Supervised childcare/activities (surcharge) Sailing nearby Children's pool Safe-deposit box at front desk Spa services on site Fishing on site Wheelchair accessible  no Golfing nearby 24-hour business center Kayaking on site Pilates classes on site Laundry facilities Playground on site Beach towels Television in common areas Rowing or canoeing on site Wedding services In-room accessibility Scuba diving on site Garden Multilingual staff Personal motorized watercraft on site Snorkeling on site Library Picnic area Daily Waterslide Number of outdoor pools - 1 Number of spa tubs - 1 Surfing/bodyboarding on site Volleyball on site Beach volleyball on site Windsurfing on site 24-hour front desk Yoga classes/instruction on site Porter/bellhop Express check-out Free self parking Dry cleaning/laundry service Boat tours nearby Computer station Table tennis On private beach Number of meeting rooms - 1 Luggage storage Parasailing nearby Free Buffet Breakfast ATM/banking Concierge services Gift shops or newsstand Snack bar/deli Shopping on site Designated smoking areas Pool umbrellas Outdoor tennis courts - 1 Ecotours nearby Airport transportation (surcharge) Tennis on site Number of poolside bars - 1 Full-service spa Beach umbrellas Free breakfast Spa treatment room(s),-18.196223|177.651417,+6796500177,171,http://hideawayfiji.com/coral-coast/
FJ,Fiji,151200,Korolevu,1172857,Maui Palms,ThreeStar,Lot 15 Maui Bay Coral Coast Vitu LevuFiji ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Namatakula Beach - 15.9 km / 9.9 mi <br /> Kula Eco Park - 16.3 km / 10.1 mi <br /> Rivers Fiji - 23.6 km / 14.6 mi <br /> Lawaqa Park - 24.5 km / 15.2 mi <br /> Sigatoka Sand Dunes - 27.7 km / 17.2 mi <br /> Tavuni Hill Fort - 27.7 km / 17.2 mi <br /> Vunanui Bay - 28.7 km / 17.8 mi <br /> Waidroka Bay Dock - 35.3 km / 21.9 mi <br /> Shangri La Beach - 35.8 km / 22.2 mi <br /> Vatukarasa Village - 36.7 km / 22.8 mi <br /> Naihehe Caves - 36.7 km / 22.8 mi <br /> </p><p>The preferred airport for Maui Palms is Nadi Intl. Airport (NAN) - 93 km / 57.8 mi </p>,"<p>HeadLine : Near the beach</p><p>Location : With a stay at Maui Palms in Korolevu, you ll be near the beach, and 22.2 mi (35.8 km) from Shangri La Beach and 9.9 mi (15.9 km) from Namatakula Beach.  This beach hotel is 10.1 mi (16.3 km) from Kula Eco Park and 14.6 mi (23.6 km) from Rivers Fiji.</p><p>Rooms : Make yourself at home in one of the 4 air-conditioned rooms featuring refrigerators and LCD televisions. Complimentary wireless Internet access keeps you connected, and DVD players are provided for your entertainment. Bathrooms with separate bathtubs and showers are provided. Housekeeping is provided daily, and cribs/infant beds (complimentary) can be requested.</p><p>Dining : Satisfy your appetite for lunch or dinner at the hotel s restaurant, or stay in and take advantage of the room service. Quench your thirst with your favorite drink at the bar/lounge. Cooked-to-order breakfasts are available daily from 8 AM to 11:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Guests must contact this property in advance to reserve cribs/infant beds and rollaway/extra beds</li><li>This property accepts credit cards; cash is not accepted</li><li>Safety features at this property include a carbon monoxide detector, a fire extinguisher, a smoke detector, a security system, a first aid kit, and window guards</li>  </ul></p><p>Special Instructions : The front desk is open daily from 8 AM - 8:00 PM. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. If you are planning to arrive after 5:30 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>",679-7774442,Dry cleaning/laundry service Free WiFi Number of bars/lounges - 1 Number of outdoor pools - 1 Well-lit path to entrance Upper floors accessible by stairs only Garden Picnic area Tours/ticket assistance Airport transportation (surcharge) Wheelchair accessible  no Luggage storage Express check-out Front desk (limited hours) Breakfast available (surcharge) Barbecue grill(s) Spa services on site Snack bar/deli Laundry facilities Free self parking Fitness facilities Terrace Concierge services,-18.203147|177.673364,679-7774442,0000,http://www.mauipalmsfiji.com
FJ,Fiji,151200,Korolevu,1196731,Warwick Fiji Resort & Spa,FiveStar,Queen's Road Po Box 100 P O Box 100 PO Box 100KorolevuViti Levu ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Namatakula Beach - 7.4 km / 4.6 mi <br /> Rivers Fiji - 15 km / 9.3 mi <br /> Vunanui Bay - 20.2 km / 12.5 mi <br /> Kula Eco Park - 24.9 km / 15.4 mi <br /> Waidroka Bay Dock - 26.8 km / 16.6 mi <br /> Lawaqa Park - 33.1 km / 20.5 mi <br /> Sigatoka Sand Dunes - 36.2 km / 22.5 mi <br /> Tavuni Hill Fort - 36.3 km / 22.5 mi <br /> Shangri La Beach - 44.3 km / 27.5 mi <br /> Vatukarasa Village - 45.2 km / 28.1 mi <br /> Naihehe Caves - 45.2 km / 28.1 mi <br /> The Pearl Championship Golf & Country Club - 45.7 km / 28.4 mi <br /> Aqua-Trek Shark Encounter - 47.3 km / 29.4 mi <br /> </p><p>The preferred airport for Warwick Fiji is Nadi Intl. Airport (NAN) - 101.5 km / 63.1 mi </p>,"<p>HeadLine : By the ocean</p><p>Location : Located in Korolevu, Warwick Fiji is by the ocean, within a 15-minute drive of Namatakula Beach and Rivers Fiji.  This 5-star resort is 27.5 mi (44.3 km) from Shangri La Beach and 12.5 mi (20.2 km) from Vunanui Bay.</p><p>Rooms : Make yourself at home in one of the 247 guestrooms featuring refrigerators and LCD televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with shower/tub combinations feature designer toiletries and hair dryers. Conveniences include phones, as well as safes and minibars.</p><p>Dining : All-inclusive rates are available at this resort. Meals and beverages at onsite dining establishments are included in all-inclusive rates. Charges may be applied for dining at some restaurants, special dinners and dishes, some beverages, and other amenities. <p>Grab a bite at Papppagallo Italian, one of the resort s 5 restaurants, or stay in and take advantage of the 24-hour room service. Snacks are also available at the 2 coffee shops/cafes. When you are in need of a refreshing drink, visit the swim-up bar or one of 2 bars/lounges, or 2 poolside bars. A complimentary buffet breakfast is served daily from 7:00 AM to 10:00 AM. </p></p><p>Renovations : The property will be renovating from June 7 2023 to September 30 2023 (completion date subject to change). The following areas are affected:  <ul><li>One of the dining venues</li></ul> <p>Guests will have access to the following alternate facilities during the renovation:<ul><li>Business facilities</li></ul></p> Renovation work will only be conducted during business hours. Every effort will be made to minimize noise and disturbance.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>The name on the credit card used at check-in to pay for incidentals must be the primary name on the guestroom reservation</li><li>This property accepts credit cards; cash is not accepted</li><li>Safety features at this property include a carbon monoxide detector, a fire extinguisher, a smoke detector, a security system, and a first aid kit</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). To arrange pick-up, guests must contact the property 72 hours prior to arrival, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",679-653 00 10,Airport transportation (surcharge) On private beach Free breakfast Outdoor tennis courts - 3 Multilingual staff Conference center Daily Ecotours nearby Coffee/tea in common areas Number of coffee shops/cafes - 2 Laundry facilities elevator Children's club (free) Fitness facilities Snorkeling on site Basketball on site Mountain biking nearby Beach umbrellas Express check-in Nightclub Meeting rooms Television in common areas Arcade/game room Spa treatment room(s) Garden Picnic area Full-service spa Wedding services Tennis lessons on site Volleyball on site Beach towels Boat tours nearby Supervised childcare/activities (surcharge) Area shuttle (surcharge) Free bicycles on site Luggage storage Express check-out Grocery/convenience store Porter/bellhop Billiards or pool table Business center 24-hour front desk Scooter/moped rentals nearby Playground on site Racquetball/squash on site Safe-deposit box at front desk Snack bar/deli Hiking/biking trails nearby Children's pool Sauna Free self parking Free beach cabanas Conference space Free valet parking Kayaking on site Gift shops or newsstand Dry cleaning/laundry service Shopping on site Parking (limited spaces) Babysitting or childcare (surcharge) Ziplining nearby Pool umbrellas Sailing nearby Free WiFi Number of bars/lounges - 2 Designated smoking areas Number of spa tubs - 1 Number of poolside bars - 2 Terrace ATM/banking Wheelchair accessible path of travel Pool sun loungers Concierge services 24-hour business center Free pool cabanas Hair salon Tennis on site Computer station Beach sun loungers Number of outdoor pools - 2 Number of swim-up bars - 1 In-room accessibility (in select rooms) Wheelchair accessible parking Roll-in shower (in select rooms) Tours/ticket assistance Accessible bathroom (in select rooms) Shopping center shuttle (surcharge) Scuba diving on site Free Buffet Breakfast,-18.218428|177.73677,679-6-530555,PO Box 100,https://warwickhotels.com/fiji-resort/forms-container/contact-us/
